样本id,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,收率
sample_463,300,,405,700,2:00:00,37,,,3:00:00,100,4:00:00,101,0.2,5:00:00,105,6:00:00,103,0.2,200,6:30-7:30,50,9,5,7:30:00,70,8:00:00,71,10:30-11:30,290,3.5,3.5,11:30-13:00,13:00:00,60,16:00:00,45,19:00-20:30,21:30-23:00,,800,0.15,400,0.902
sample_1774,300,,405,700,22:00:00,29,,,0:00:00,101,1:00:00,103,0.2,2:00:00,104,3:00:00,105,0.2,200,3:00-4:00,50,9,5,4:00:00,80,5:00:00,73,5:00-6:00,320,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45,9:00-10:30,10:30-12:00,12:00-13:30,1200,0.15,400,0.925
sample_1297,300,,405,700,6:00:00,30,,,8:00:00,103,9:00:00,104,0.2,10:00:00,105,11:00:00,106,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-21:00,,,1200,0.15,440,0.93
sample_1954,300,,405,700,21:00:00,29,,,23:00:00,102,0:00:00,104,0.2,1:00:00,105,2:00:00,106,0.2,200,2:00-3:00,50,9,5,3:00:00,80,4:00:00,73,4:00-5:00,320,3.5,3.5,5:00-6:00,6:00:00,80,8:00:00,45,8:00-12:00,,,1200,0.15,440,0.93
sample_1623,300,,405,700,6:30:00,26,,,8:00:00,100,9:00:00,102,0.2,10:00:00,103,11:00:00,105,0.2,300,11:30-12:00,50,9,5,12:30:00,70,13:00:00,78,18:00-19:00,340,3.5,3.5,19:00-20:00,20:00:00,65,0:00:00,45,2:30-4:00,4:30-6:00,,800,0.15,420,0.947
sample_425,300,125,,980,14:00:00,22,,,15:00:00,100,16:00:00,101,0.2,17:00:00,103,18:00:00,106,0.2,100,18:00-19:00,50,10,5,19:00:00,80,19:30:00,76,19:30-20:30,280,3.5,3.5,20:30-21:30,21:30:00,65,23:30:00,45,23:30-1:30,2:00-4:00,,800,0.15,400,0.902
sample_326,300,,405,700,17:30:00,21,18:00:00,73,19:30:00,100,20:30:00,102,0.2,21:30:00,103,22:30:00,102,0.2,300,0:30-1:00,50,9,5,1:00:00,70,1:30:00,75,11:00-11:30,300,3.5,3.5,11:30-13:00,13:00:00,50,17:00:00,40,17:00-18:30,19:00-21:00,,800,0.15,400,0.902
sample_665,300,,405,700,6:00:00,29,,,8:00:00,101,9:00:00,102,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,78,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-18:30,18:30-20:00,20:00-21:00,1200,0.15,400,0.925
sample_351,300,,405,700,15:30:00,38,15:40:00,80,17:00:00,100,18:00:00,103,0.2,19:00:00,103,20:00:00,103,0.2,300,0:30-1:00,50,9,5,1:00:00,70,1:30:00,75,11:00-11:30,370,3.5,3.5,11:30-12:30,12:30:00,50,16:00:00,38,16:00-17:30,19:00-20:30,,800,0.15,400,0.902
sample_448,300,,405,700,8:00:00,30,,,9:00:00,100,10:00:00,101,0.2,11:00:00,103,12:00:00,105,0.2,200,12:00-12:30,50,9,5,12:30:00,70,13:30:00,77,13:30-14:00,300,3.5,3.5,14:00-15:30,15:30:00,60,19:00:00,36,19:00-20:30,21:30-23:00,,800,0.15,400,0.902
sample_1350,300,,405,700,6:00:00,27,,,8:00:00,102,9:00:00,103,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,80,1900/3/13 0:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-21:00,,,1200,0.15,440,0.943
sample_1042,200,,270,470,20:30:00,33,,,22:30:00,100,23:30:00,102,0.2,0:30:00,103,1:30:00,105,0.2,300,1:30-2:00,30,9,5,2:30:00,70,3:00:00,76,7:00-8:00,190,3.5,3.5,8:00-9:30,9:30:00,65,11:30:00,45,12:00-14:00,,,400,0.15,280,0.947
sample_1873,300,,405,700,14:00:00,29,,,16:00:00,101,17:00:00,103,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,78,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-2:30,2:30-4:00,4:00-5:00,1200,0.15,420,0.959
sample_1420,300,,405,700,14:30:00,21,,,15:30:00,100,16:30:00,102,0.2,17:30:00,103,18:30:00,104,0.2,300,20:00-20:30,35,9,5,20:30:00,70,21:00:00,79,5:00-6:30,310,3.5,3.5,6:30-7:30,7:00:00,60,12:00:00,40,12:00-13:00,14:00-15:30,,800,0.15,420,0.923
sample_1150,300,,405,700,1:00:00,29,,,3:00:00,102,4:00:00,103,0.2,5:00:00,104,6:00:00,105,0.2,200,6:00-7:00,50,9,5,7:00:00,78,8:00:00,73,8:00-9:00,320,3.5,3.5,9:00-10:00,10:00:00,80,12:00:00,45,12:00-13:30,13:30-15:00,15:00-16:00,1200,0.15,420,0.959
sample_1867,300,,405,700,14:00:00,30,,,16:00:00,101,17:00:00,102,0.2,18:00:00,104,19:00:00,106,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-2:30,2:30-4:00,4:00-5:00,1200,0.15,420,0.959
sample_755,300,,405,700,22:00:00,26,,,0:00:00,100,1:00:00,103,0.2,2:00:00,105,3:00:00,105,0.2,200,3:00-4:00,50,9,5,4:00:00,80,5:00:00,73,5:00-6:00,320,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45,9:00-11:00,,,1200,0.15,460,0.985
sample_139,300,,405,700,14:00:00,29,,,16:00:00,101,17:00:00,103,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-2:30,2:30-4:00,4:00-5:00,1200,0.15,400,0.936
sample_452,300,,405,700,19:00:00,36,,,20:00:00,100,21:00:00,103,0.2,22:00:00,103,23:00:00,105,0.2,200,23:00-23:30,50,9,5,23:30:00,70,0:00:00,77,0:00-1:00,300,3.5,3.5,1:00-2:30,2:30:00,60,8:00:00,40,9:00-10:30,11:30-13:00,,800,0.15,390,0.89
sample_1195,300,,405,700,14:00:00,29,,,16:00:00,102,17:00:00,103,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,79,1:00:00,45,1:00-2:30,2:30-4:00,4:00-5:00,1200,0.15,400,0.936
sample_700,300,,405,700,19:00:00,29,,,21:00:00,101,22:00:00,103,0.2,23:00:00,105,0:00:00,107,0.2,200,0:00-1:00,50,9,5,1:00:00,80,2:00:00,73,2:00-3:00,320,3.5,3.5,3:00-4:00,4:00:00,79,6:00:00,45,6:00-7:30,7:30-9:00,9:00-10:00,1200,0.15,400,0.936
sample_1158,300,,405,700,18:00:00,29,,,20:00:00,102,21:00:00,103,0.2,22:00:00,104,23:00:00,105,0.2,200,23:00-0:00,50,9,5,0:00:00,78,1:00:00,73,1:00-2:00,320,3.5,3.5,2:00-3:00,3:00:00,80,5:00:00,45,5:00-6:30,6:30-8:00,8:00-9:00,1200,0.15,400,0.913
sample_1701,300,,405,700,6:00:00,29,,,8:00:00,101,9:00:00,103,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-18:30,18:30-20:00,20:00-21:00,1200,0.15,400,0.891
sample_831,300,,405,700,14:00:00,28,,,16:00:00,102,17:00:00,104,0.2,18:00:00,105,19:00:00,106,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-5:00,,,1200,0.15,440,0.93
sample_1103,300,,405,700,9:00:00,29,,,11:00:00,101,12:00:00,103,0.2,13:00:00,104,14:00:00,105,0.2,200,14:00-15:00,50,9,5,15:00:00,80,17:00:00,73,17:00-18:00,320,3.5,3.5,18:00-19:00,18:00:00,80,21:00:00,45,21:00-22:30,22:30-0:00,0:00-1:00,1200,0.15,400,0.902
sample_951,300,,405,700,2:00:00,23,,,3:00:00,100,4:00:00,105,0.2,5:00:00,106,6:00:00,108,0.2,200,6:10-6:40,50,9,5,7:00:00,70,7:30:00,80,7:30-8:30,300,3.5,3.5,9:00-10:00,10:00:00,64,12:00:00,45,12:10-13:40,13:50-14:50,,800,0.15,420,0.935
sample_1020,300,,405,700,17:00:00,21,,,23:30:00,100,19:30:00,102,0.2,20:30:00,104,21:30:00,105,0.2,200,23:00-23:30,50,10,5,23:00:00,70,23:30:00,77,2:00-3:30,300,3.5,3.5,3:30-5:00,5:00:00,60,8:00:00,37,9:00-10:30,11:30-13:00,,800,0.15,400,0.902
sample_1572,300,,405,700,4:30:00,38,,,6:00:00,100,7:00:00,101,0.2,8:00:00,103,9:00:00,101,0.2,200,9:30-10:00,50,10,5,10:30:00,70,11:00:00,77,16:00-17:00,300,3.5,3.5,17:00-18:00,18:00:00,65,20:30:00,45,23:00-0:30,1:00-2:30,,800,0.15,420,0.935
sample_397,300,,405,700,22:00:00,23,,,23:00:00,100,0:00:00,103,0.2,1:00:00,105,2:00:00,107,0.2,300,2:10-2:40,50,9,5,3:00:00,70,3:30:00,77,3:30-4:30,320,3.5,3.5,5:00-6:00,6:00:00,68,8:00:00,47,8:10-9:20,9:40-10:30,,900,0.15,400,0.902
sample_1911,300,,405,700,6:00:00,30,,,8:00:00,102,9:00:00,104,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,78,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-18:30,18:30-20:00,20:00-21:00,1200,0.15,400,0.902
sample_1571,300,,405,700,22:00:00,35,,,23:30:00,100,0:30:00,102,0.2,1:30:00,103,2:30:00,105,0.2,200,3:00-3:30,50,9,5,4:00:00,70,4:30:00,78,7:30-8:00,300,3.5,3.5,8:30-10:00,10:00:00,65,13:00:00,39,13:30-15:00,16:00-17:00,,800,0.15,420,0.935
sample_1178,300,,405,700,23:00:00,29,,,0:00:00,102,1:00:00,103,0.2,2:00:00,104,3:00:00,106,0.2,200,3:00-4:00,50,9,5,4:00:00,79,5:00:00,73,5:00-6:00,320,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45,9:00-10:30,10:30-12:00,12:00-13:00,1200,0.15,420,0.983
sample_1771,300,,405,700,22:00:00,30,,,0:00:00,101,1:00:00,103,0.2,2:00:00,105,3:00:00,107,0.2,200,3:00-4:00,50,9,5,4:00:00,70,5:00:00,80,5:00-6:00,320,3.5,3.5,6:00-7:00,7:00:00,72,9:00:00,45,9:00-10:30,10:30-12:00,12:00-13:30,1200,0.15,400,0.925
sample_1254,300,,405,700,14:00:00,29,,,16:00:00,101,17:00:00,103,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,320,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45,9:00-10:30,10:30-12:00,12:00-13:00,1200,0.15,400,0.925
sample_1969,300,,405,700,21:00:00,30,,,23:00:00,102,0:00:00,103,0.2,1:00:00,104,2:00:00,105,0.2,200,2:00-3:00,50,9,5,3:00:00,80,4:00:00,73,4:00-5:00,320,3.5,3.5,5:00-6:00,6:00:00,80,8:00:00,45,8:00-12:00,,,1200,0.15,420,0.888
sample_22,300,,405,700,17:00:00,24,,,18:30:00,100,19:30:00,102,0.2,20:30:00,101,21:30:00,104,0.2,300,0:30-1:00,50,10,5,1:00:00,70,1:30:00,78,11:00-12:00,300,3.5,3.5,12:00-13:00,13:00:00,60,16:00:00,40,16:30-18:00,18:30-20:00,,800,0.15,400,0.879
sample_1306,300,,405,700,14:00:00,27,,,16:00:00,102,17:00:00,104,0.2,18:00:00,105,19:00:00,106,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-5:00,,,1200,0.15,460,0.985
sample_767,300,,405,700,14:00:00,30,,,16:00:00,103,17:00:00,103,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-4:30,,,1200,0.15,460,0.973
sample_393,300,,405,700,14:00:00,23,,,15:00:00,100,16:00:00,103,0.2,17:00:00,106,18:00:00,108,0.2,300,18:10-18:40,50,10,5,19:00:00,70,19:30:00,74,19:30-20:30,330,3.5,3.5,21:00-22:00,22:00:00,68,0:00:00,47,0:10-1:20,1:40-2:50,,900,0.15,400,0.891
sample_251,300,,405,700,14:00:00,30,,,16:00:00,102,17:00:00,103,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-5:00,,,1200,0.15,460,0.973
sample_1268,300,,405,700,14:00:00,29,,,16:00:00,102,17:00:00,103,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,78,21:00:00,73,21:00-22:00,320,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45,9:00-10:30,10:30-12:00,12:00-13:00,1200,0.15,400,0.936
sample_1491,300,,405,700,2:30:00,38,2:45:00,80,4:30:00,100,5:30:00,102,0.2,6:30:00,103,7:30:00,103,0.2,300,11:30-12:00,50,9,5,12:00:00,70,12:30:00,75,19:30-20:00,360,3.5,3.5,20:00-21:00,21:00:00,65,23:30:00,45,23:30-1:00,2:30-4:00,,800,0.15,385,0.879
sample_1060,300,,405,700,1:00:00,23,,,2:30:00,100,3:30:00,101,0.2,4:30:00,103,5:30:00,105,0.2,300,6:00-6:30,50,9,5,7:00:00,70,7:30:00,78,14:00-15:00,340,3.5,3.5,15:00-16:30,16:30:00,65,19:00:00,50,20:00-22:00,23:00-1:00,,800,0.15,420,0.942
sample_672,300,,405,700,14:00:00,28,,,16:00:00,102,17:00:00,103,0.2,18:00:00,104,19:00:00,106,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-2:30,2:30-4:00,4:00-5:00,1200,0.15,400,0.925
sample_1967,300,,405,700,6:00:00,29,,,8:00:00,102,9:00:00,104,0.2,10:00:00,105,11:00:00,106,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-21:00,,,1200,0.15,440,0.93
sample_1505,300,,405,700,19:00:00,38,19:30:00,80,20:30:00,100,21:30:00,102,0.2,22:30:00,104,23:30:00,102,0.2,300,2:30-3:00,50,9,5,3:30:00,70,4:00:00,75,10:30-11:00,330,3.5,3.5,11:30-13:00,13:00:00,50,16:00:00,28,16:00-17:30,18:30-20:00,,800,0.15,385,0.879
sample_1369,300,,405,700,21:00:00,30,,,23:00:00,102,0:00:00,104,0.2,1:00:00,105,2:00:00,106,0.2,200,2:00-3:00,50,9,5,3:00:00,80,4:00:00,73,4:00-5:00,320,3.5,3.5,5:00-6:00,6:00:00,80,8:00:00,45,8:00-12:00,,,1200,0.15,440,0.93
sample_1134,300,,405,700,18:00:00,29,,,20:00:00,101,21:00:00,103,0.2,22:00:00,104,23:00:00,105,0.2,200,23:00-0:00,50,9,5,0:00:00,80,1:00:00,73,1:00-2:00,320,3.5,3.5,2:00-3:00,3:00:00,80,5:00:00,45,5:00-6:30,6:30-8:00,8:00-9:00,1200,0.15,400,0.913
sample_870,300,,405,700,13:30:00,37,13:40:00,80,15:20:00,100,16:20:00,102,0.2,17:20:00,104,18:20:00,103,0.2,300,20:30-21:00,50,9,5,21:30:00,70,22:00:00,75,5:00-5:30,300,3.5,3.5,5:30-7:30,7:30:00,65,10:00:00,45,12:00-13:30,14;00-15;30,,800,0.15,400,0.902
sample_605,300,,405,700,13:30:00,23,,,15:00:00,100,16:00:00,102,0.2,17:00:00,103,18:00:00,104,0.2,200,18:00-19:00,50,9,5,19:00:00,90,19:30:00,77,19:30-20:30,330,3.5,3.5,20:30-21:30,21:30:00,65,22:30:00,45,22:30-23:30,0:30-1:30,,800,0.15,400,0.902
sample_1376,300,,405,700,6:00:00,29,,,8:00:00,102,9:00:00,103,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-21:00,,,1200,0.15,440,0.93
sample_1343,300,,405,700,21:00:00,30,,,23:00:00,102,0:00:00,103,0.2,1:00:00,104,2:00:00,105,0.2,200,2:00-3:00,50,9,5,3:00:00,80,4:00:00,73,4:00-5:00,320,3.5,3.5,5:00-6:00,6:00:00,80,8:00:00,45,8:00-12:00,,,1200,0.15,440,0.93
sample_628,300,,405,700,14:00:00,29,,,16:00:00,102,17:00:00,103,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,79,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-2:30,2:30-4:00,4:00-5:00,1200,0.15,400,0.936
sample_903,300,,405,700,17:00:00,39,17:15:00,80,19:00:00,100,20:00:00,104,0.2,21:00:00,103,22:00:00,104,0.2,300,1:30-2:00,50,9,5,2:00:00,70,2:30:00,75,11:00-11:30,370,3.5,3.5,11:30-13:30,13:30:00,65,17:00:00,45,17:00-18:30,19:00-20:30,,800,0.15,400,0.891
sample_857,300,125,,980,8:30:00,24,,,10:00:00,100,11:00:00,102,0.2,12:00:00,102,13:00:00,102,0.2,300,15:00-15:30,,10,4,16:00:00,70,16:30:00,78,23:30-0:30,320,3.5,3.5,0:30-1:30,1:30:00,60,4:00:00,40,8:00-9:30,10:00-11:30,,800,0.15,390,0.879
sample_1196,300,,405,700,22:00:00,30,,,0:00:00,102,1:00:00,103,0.2,2:00:00,105,3:00:00,106,0.2,200,3:00-4:00,50,9,5,4:00:00,78,5:00:00,73,5:00-6:00,320,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45,9:00-10:30,10:30-12:00,12:00-13:00,1200,0.15,420,0.983
sample_1263,300,,405,700,6:00:00,29,,,8:00:00,101,9:00:00,103,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-18:30,18:30-20:00,20:00-21:00,1200,0.15,400,0.913
sample_701,300,,405,700,3:00:00,30,,,5:00:00,101,6:00:00,103,0.2,7:00:00,104,8:00:00,106,0.2,200,8:00-9:00,50,9,5,9:00:00,78,10:00:00,73,10:00-11:00,320,3.5,3.5,11:00-12:00,12:00:00,80,14:00:00,45,14:00-15:30,15:30-17:00,17:00-18:00,1200,0.15,420,0.979
sample_1465,300,,405,700,22:00:00,21,,,23:00:00,100,0:00:00,102,0.2,1:00:00,103,2:00:00,104,0.2,300,2:00-2:30,50,9,5,2:30:00,70,3:00:00,75,12:00-13:00,350,3.5,3.5,13:00-15:00,15:00:00,65,17:00:00,45,17:00-18:30,20:30-22:00,,800,0.15,385,0.879
sample_1563,300,,405,700,12:30:00,39,12:40:00,80,14:10:00,100,15:10:00,102,0.2,16:10:00,104,17:10:00,103,0.2,300,19:30-20:00,50,9,5,20:30:00,75,21:00:00,75,6:30-7:00,350,3.5,3.5,7:00-8:00,8:00:00,65,12:00:00,28,12:00-13:30,14:00-15:30,,800,0.15,400,0.902
sample_710,300,,405,700,22:00:00,30,,,0:00:00,102,1:00:00,103,0.2,2:00:00,104,3:00:00,105,0.2,200,3:00-4:00,50,9,5,4:00:00,78,5:00:00,76,5:00-6:00,320,3.5,3.5,6:00-7:00,7:00:00,78,9:00:00,45,9:00-10:30,10:30-12:00,12:00-13:00,1200,0.15,420,0.983
sample_1957,300,,405,700,21:00:00,29,,,23:00:00,102,0:00:00,103,0.2,1:00:00,104,2:00:00,105,0.2,200,2:00-3:00,50,9,5,3:00:00,80,4:00:00,73,4:00-5:00,320,3.5,3.5,5:00-6:00,6:00:00,80,8:00:00,45,8:00-11:00,,,1200,0.15,440,0.93
sample_322,300,,405,700,2:00:00,21,2:30:00,73,4:00:00,100,5:00:00,102,0.2,6:00:00,103,7:00:00,104,0.2,300,11:30-12:00,50,9,5,12:00:00,70,12:30:00,75,18:30-19:00,300,3.5,3.5,18:30-20:30,20:30:00,60,2:30:00,45,2:30-4:30,5:30-7:30,,800,0.15,400,0.902
sample_1603,200,,270,470,14:00:00,25,,,15:30:00,100,16:30:00,102,0.2,17:30:00,103,18:30:00,103,0.2,300,18:30-19:00,30,9,5,19:30:00,70,20:00:00,78,1:00-2:00,200,3.5,3.5,2:00-3:00,3:00:00,65,6:00:00,45,6:00-8:00,,,400,0.15,280,0.947
sample_1787,300,,405,700,6:00:00,29,,,8:00:00,102,9:00:00,103,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-18:30,18:30-20:00,20:00-21:00,1200,0.15,400,0.947
sample_1180,300,,405,700,14:00:00,29,,,16:00:00,101,17:00:00,103,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,78,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,78,1:00:00,45,1:00-2:30,2:30-4:00,4:00-5:00,1200,0.15,400,0.947
sample_1707,300,,405,700,6:00:00,29,,,8:00:00,101,9:00:00,103,0.2,10:00:00,105,11:00:00,107,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-18:30,18:30-20:00,20:00-21:00,1200,0.15,400,0.902
sample_625,300,,405,700,14:00:00,29,,,16:00:00,101,17:00:00,103,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-2:30,2:30-4:00,4:00-5:00,1200,0.15,400,0.925
sample_1731,300,,405,700,14:00:00,29,,,16:00:00,102,17:00:00,103,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,79,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,78,1:00:00,45,1:00-2:30,2:30-4:00,4:00-5:30,1200,0.15,400,0.925
sample_126,300,,405,700,22:00:00,18,,,0:00:00,101,1:00:00,103,0.2,2:00:00,106,3:00:00,108,0.2,200,3:00-4:00,50,9,5,4:30:00,72,5:00:00,80,5:00-6:00,380,3.5,3.5,6:00-7:00,7:00:00,77,9:00:00,45,9:00-10:30,11:00-12:30,,800,0.15,400,0.891
sample_1012,300,,405,700,12:00:00,21,,,13:30:00,100,14:30:00,102,0.2,15:30:00,103,16:30:00,105,0.2,200,17:00-17:30,50,9,5,18:00:00,70,18:30:00,78,18:30-19:30,290,3.5,3.5,20:30-22:00,22:00:00,60,1:00:00,40,4:00-5:30,6:30-8:00,,800,0.15,400,0.913
sample_1091,300,,405,700,21:00:00,26,,,22:30:00,100,23:30:00,103,0.2,0:30:00,105,1:30:00,104,0.2,300,4:00-4:30,50,10,5,5:00:00,70,5:30:00,78,11:00-12:00,350,3.5,3.5,12:00-13:30,13:30:00,65,17:00:00,45,19:30-21:00,21:30-23:00,,800,0.15,420,0.935
sample_849,300,125,,980,5:30:00,21,,,7:00:00,100,8:00:00,102,0.2,9:00:00,102,10:00:00,104,0.2,300,12:00-12:30,50,10,5,13:00:00,70,13:30:00,70,17:30-18:30,300,3.5,3.5,18:30-20:00,20:00:00,65,23:00:00,40,1:00-2:30,4:30-7:00,,800,0.15,370,0.834
sample_781,300,,405,700,21:00:00,27,,,23:00:00,102,0:00:00,104,0.2,1:00:00,105,2:00:00,106,0.2,200,2:00-3:00,50,9,5,3:00:00,80,4:00:00,73,4:00-5:00,320,3.5,3.5,5:00-6:00,6:00:00,80,8:00:00,45,8:00-12:00,,,1200,0.15,440,0.93
sample_606,300,,405,700,22:00:00,18,,,23:30:00,100,0:30:00,101,0.2,2:30:00,103,3:30:00,106,0.2,200,2:30-3:30,50,9,5,3:45:00,78,4:45:00,70,4:45-5:45,380,3.5,3.5,5:45-7:00,7:00:00,80,9:00:00,45,9:00-10:00,11:00-12:00,13:00-14:00,1200,0.15,400,0.891
sample_1972,300,,405,700,21:00:00,30,,,23:00:00,102,0:00:00,103,0.2,1:00:00,104,2:00:00,105,0.2,200,2:00-3:00,50,9,5,3:00:00,80,4:00:00,73,4:00-5:00,320,3.5,3.5,5:00-6:00,6:00:00,80,8:00:00,45,8:00-9:00,9:00-10:00,10:00-11:30,1200,0.15,420,0.882
sample_1203,300,,405,700,6:00:00,29,,,8:00:00,101,9:00:00,102,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,78,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-18:30,18:30-20:00,20:00-21:00,1200,0.15,400,0.947
sample_1661,300,,405,700,22:00:00,30,,,0:00:00,101,1:00:00,102,0.2,2:00:00,104,3:00:00,106,0.2,200,3:00-4:00,50,8,5,4:00:00,80,5:00:00,72,5:00-6:00,320,3.5,3.5,6:00-7:00,7:00:00,78,9:00:00,45,9:00-10:30,10:30-12:00,12:00-13:00,1200,0.15,420,0.935
sample_416,300,,405,700,10:30:00,30,,,11:30:00,100,12:30:00,101,0.2,13:30:00,103,14:30:00,103,0.2,100,14:30-15:00,50,10,5,15:00:00,80,15:30:00,78,15:30-16:30,280,3.5,3.5,16:30-17:30,17:30:00,60,19:30:00,45,20:00-21:30,22:30-23:30,,800,0.15,400,0.902
sample_101,300,,405,700,4:00:00,29,,,6:00:00,101,7:00:00,102,0.2,8:00:00,103,9:00:00,106,0.2,200,9:00-10:00,50,9,5,10:00:00,79,11:00:00,72,11:00-12:00,,,,12:00-13:00,13:00:00,78,5:00:00,45,15:00-16:30,16:30-18:00,18:00-19:00,1200,0.15,400,0.913
sample_1271,300,,405,700,6:00:00,29,,,8:00:00,101,9:00:00,103,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-18:30,18:30-20:00,20:00-21:00,1200,0.15,400,0.913
sample_1569,300,,405,700,23:00:00,21,23:30:00,73,1:00:00,100,2:00:00,102,0.2,3:00:00,103,4:00:00,104,0.2,300,4:00-4:30,50,9,5,13:00:00,70,14:00:00,75,14:30-15:00,330,3.5,3.5,15；00-17:00,17:00:00,50,22:00:00,45,22:00-23:30,0:30-2:00,,800,0.15,400,0.902
